id,ccn,incident_date_time,time_spread,org_id,org_name,tipsoft_id,incident_type_id,incident_type_name,incident_type_pinnable,lng,lat,public_narrative,processing_level,address,description,agency_page_link
216839866,"13-2190342","2013-08-07T11:43:25Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.90059599999999,42.94876,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block PROGRESSIVE AV","ASSAULT",
216839858,"13-2190287","2013-08-07T10:30:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.89854,42.941083,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block TONAWANDA ST","LARCENY/THEFT",
216839879,"13-2190606","2013-08-07T03:34:49Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.870088,42.944908,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block DELAWARE AV","LARCENY/THEFT",
216839871,"13-2190481","2013-08-07T01:40:00Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.86894700000001,42.9461,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block DELAWARE AV","ROBBERY",
220468149,"13-2250770","2013-08-07T11:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.867445,42.94432,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"2200 Block DELAWARE AV","LARCENY/THEFT",
216839895,"13-2191081","2013-08-07T10:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.847036,42.949088,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"SHOSHONE PARK AV","LARCENY/THEFT",
216839964,"13-2200630","2013-08-07T08:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.812612,42.942907,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"300 Block HEWITT AV","LARCENY/THEFT",
216839849,"13-2190205","2013-08-07T08:20:33Z",0,718,"Buffalo Police Department",0,98,"ROBBERY",true,-78.810861,42.944172,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"SUFFOLK ST & SHIRLEY AV","ROBBERY",
216839890,"13-2190870","2013-08-07T06:30:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.80895,42.942447,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block HEWITT AV","LARCENY/THEFT",
216839891,"13-2190979","2013-08-07T06:52:30Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.80095300000001,42.941146,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block W CLEVELAND DR","BURGLARY",
216839902,"13-2191128","2013-08-07T10:57:04Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.826238,42.950833,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"3100 Block MAIN ST","LARCENY/THEFT",
216839846,"13-2190121","2013-08-07T03:00:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.885155,42.907425,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block CONNECTICUT ST","LARCENY/THEFT",
216839844,"13-2190114","2013-08-07T04:42:00Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.885155,42.907425,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"400 Block CONNECTICUT ST","LARCENY/THEFT",
216839949,"13-2200370","2013-08-07T05:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.88934,42.930901,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"600 Block GRANT ST","BURGLARY",
216839860,"13-2190275","2013-08-07T09:30:54Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.867689,42.906095,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1100 Block MAIN ST","LARCENY/THEFT",
216839898,"13-2191113","2013-08-07T09:45:53Z",0,718,"Buffalo Police Department",0,103,"LARCENY/THEFT",true,-78.858991,42.907793,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"200 Block NORTHAMPTON ST","LARCENY/THEFT",
216839897,"13-2191078","2013-08-07T10:00:00Z",0,718,"Buffalo Police Department",0,149,"ASSAULT",true,-78.852456,42.907204,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"NORTHAMPTON ST & GERHARDT ST","ASSAULT",
217620549,"13-2210806","2013-08-07T09:00:00Z",0,718,"Buffalo Police Department",0,100,"BURGLARY",true,-78.871319,42.910067,"Buffalo Police are investigating this report of a crime. It is important to note that this is very preliminary information and further investigation a...",3,"1 Block HODGE AV","BURGLARY",
